t_s,odom_x,odom_y,odom_yaw_rad,gt_x,gt_y,gt_yaw_rad,exp_label,speed_cmd
103.9000,2.130417,-0.472978,-0.284313,2.276305,-0.584347,-0.284308,exp1_straight,1.000
103.9500,2.130757,-0.474571,-0.285927,2.278430,-0.581987,-0.285921,exp1_straight,1.000
104.0000,2.130872,-0.476793,-0.289878,2.280622,-0.579691,-0.289873,exp1_straight,1.000
104.0500,2.131436,-0.478747,-0.294996,2.281841,-0.578570,-0.294991,exp1_straight,1.000
104.1000,2.132278,-0.479767,-0.297349,2.283328,-0.577715,-0.297344,exp1_straight,1.000
104.1500,2.133370,-0.479770,-0.297142,2.284208,-0.578353,-0.297137,exp1_straight,1.000
104.2000,2.135221,-0.479467,-0.295838,2.285367,-0.581391,-0.295833,exp1_straight,1.000
104.2500,2.136163,-0.478836,-0.294012,2.285944,-0.584375,-0.294007,exp1_straight,1.000
104.2999,2.137640,-0.476842,-0.287985,2.286233,-0.589361,-0.287980,exp1_straight,1.000
104.3500,2.138468,-0.475286,-0.286669,2.286740,-0.591194,-0.286664,exp1_straight,1.000
104.4000,2.140163,-0.474444,-0.285019,2.287694,-0.593503,-0.285013,exp1_straight,1.000
104.4500,2.141139,-0.474894,-0.284668,2.288895,-0.594951,-0.284635,exp1_straight,1.000
104.5000,2.142047,-0.477181,-0.284856,2.290049,-0.595307,-0.284851,exp1_straight,1.000
104.5500,2.142381,-0.480346,-0.285716,2.292179,-0.595158,-0.285711,exp1_straight,1.000
104.6000,2.141911,-0.483480,-0.288264,2.293533,-0.594562,-0.288258,exp1_straight,1.000
104.6500,2.140084,-0.486607,-0.291661,2.293640,-0.593789,-0.291656,exp1_straight,1.000
104.7000,2.139835,-0.489227,-0.292052,2.294148,-0.593782,-0.292047,exp1_straight,1.000
104.7500,2.140608,-0.491257,-0.292070,2.295458,-0.594666,-0.292064,exp1_straight,1.000
104.8000,2.141971,-0.491734,-0.291635,2.296598,-0.595987,-0.291630,exp1_straight,1.000
104.8500,2.144411,-0.491303,-0.290418,2.298498,-0.598956,-0.290413,exp1_straight,1.000
104.9000,2.145744,-0.490301,-0.289243,2.299611,-0.601361,-0.289238,exp1_straight,1.000
104.9500,2.148272,-0.486757,-0.287092,2.301285,-0.602902,-0.287087,exp1_straight,1.000
104.9999,2.149315,-0.483730,-0.283506,2.302631,-0.602653,-0.281549,exp1_straight,1.000
105.0500,2.151348,-0.480309,-0.277935,2.303463,-0.602100,-0.277929,exp1_straight,1.000
105.1000,2.152994,-0.478688,-0.276688,2.305123,-0.600518,-0.276683,exp1_straight,1.000
105.1500,2.154162,-0.478973,-0.277612,2.306833,-0.598919,-0.277607,exp1_straight,1.000
105.2000,2.155087,-0.480174,-0.279548,2.309968,-0.595873,-0.279543,exp1_straight,1.000
105.2500,2.155252,-0.481826,-0.282479,2.312020,-0.593569,-0.282473,exp1_straight,1.000
105.2999,2.155125,-0.484248,-0.285626,2.314211,-0.591517,-0.285620,exp1_straight,1.000
105.3499,2.155683,-0.485920,-0.288510,2.315544,-0.590394,-0.288505,exp1_straight,1.000
105.4000,2.156684,-0.486535,-0.289520,2.317071,-0.589491,-0.289515,exp1_straight,1.000
105.4500,2.157859,-0.486234,-0.289294,2.317975,-0.590084,-0.289289,exp1_straight,1.000
105.4999,2.159776,-0.485764,-0.288046,2.319238,-0.592960,-0.288041,exp1_straight,1.000
105.5500,2.160777,-0.485016,-0.286703,2.319869,-0.595788,-0.286698,exp1_straight,1.000
105.6000,2.161877,-0.482795,-0.279910,2.319827,-0.599862,-0.279904,exp1_straight,1.000
105.6500,2.161794,-0.481401,-0.275397,2.319184,-0.601745,-0.275391,exp1_straight,1.000
105.7000,2.162449,-0.480824,-0.274255,2.319132,-0.603391,-0.274250,exp1_straight,1.000
105.7499,2.163420,-0.482000,-0.273806,2.320057,-0.605287,-0.273801,exp1_straight,1.000
105.8000,2.164453,-0.484274,-0.275788,2.321578,-0.606148,-0.275783,exp1_straight,1.000
105.8499,2.165268,-0.487638,-0.276427,2.324503,-0.606790,-0.276422,exp1_straight,1.000
105.8999,2.165538,-0.491328,-0.278988,2.327869,-0.606422,-0.280960,exp1_straight,1.000
105.9500,2.165119,-0.495268,-0.281716,2.329464,-0.606931,-0.281711,exp1_straight,1.000
106.0000,2.166036,-0.499540,-0.283242,2.331561,-0.608128,-0.283237,exp1_straight,1.000
106.0500,2.167346,-0.502054,-0.284276,2.333556,-0.610870,-0.284593,exp1_straight,1.000
106.1001,2.168607,-0.503940,-0.284492,2.333810,-0.615679,-0.284487,exp1_straight,1.000
106.1499,2.169287,-0.501787,-0.294572,2.332108,-0.618144,-0.294338,exp1_straight,1.000
106.1999,2.171932,-0.493311,-0.294186,2.332499,-0.615076,-0.294357,exp1_straight,1.000
106.2500,2.172976,-0.483615,-0.295293,2.334529,-0.611224,-0.295288,exp1_straight,1.000
106.3000,2.174913,-0.479928,-0.295924,2.335951,-0.609125,-0.295919,exp1_straight,1.000
106.3499,2.177469,-0.476511,-0.297256,2.338770,-0.605632,-0.297251,exp1_straight,1.000
106.3999,2.179451,-0.474953,-0.298501,2.341123,-0.602925,-0.298496,exp1_straight,1.000
106.4500,2.181916,-0.474280,-0.301013,2.345330,-0.598017,-0.301007,exp1_straight,1.000
106.4999,2.183669,-0.474545,-0.303077,2.349908,-0.592203,-0.304203,exp1_straight,1.000
106.5500,2.184988,-0.476576,-0.306545,2.351900,-0.589973,-0.306539,exp1_straight,1.000
106.5999,2.185522,-0.478741,-0.315536,2.354086,-0.587405,-0.315530,exp1_straight,1.000
106.6499,2.186591,-0.482525,-0.330195,2.355893,-0.585617,-0.333392,exp1_straight,1.000
106.7000,2.186868,-0.486077,-0.341565,2.355357,-0.587598,-0.341559,exp1_straight,1.000
106.7500,2.187425,-0.489185,-0.338768,2.354672,-0.594738,-0.338762,exp1_straight,1.000
106.8000,2.188071,-0.493776,-0.332833,2.352897,-0.609372,-0.332827,exp1_straight,1.000
106.8499,2.187671,-0.495956,-0.330675,2.350184,-0.618772,-0.329985,exp1_straight,1.000
106.9000,2.187859,-0.494512,-0.328829,2.349671,-0.622153,-0.328354,exp1_straight,1.000
106.9500,2.189179,-0.494031,-0.327561,2.350056,-0.623995,-0.327556,exp1_straight,1.000
106.9999,2.190453,-0.494353,-0.327058,2.351543,-0.626023,-0.326930,exp1_straight,1.000
107.0500,2.192127,-0.495789,-0.327085,2.353163,-0.626452,-0.327080,exp1_straight,1.000
107.1000,2.193441,-0.497502,-0.327758,2.356556,-0.625295,-0.328296,exp1_straight,1.000
107.1500,2.194830,-0.499824,-0.329658,2.359168,-0.623515,-0.329653,exp1_straight,1.000
107.2000,2.194943,-0.502071,-0.332657,2.362921,-0.620087,-0.335148,exp1_straight,1.000
107.2499,2.194733,-0.504601,-0.339748,2.365061,-0.617900,-0.339743,exp1_straight,1.000
107.2999,2.196396,-0.506428,-0.342152,2.367999,-0.615923,-0.342147,exp1_straight,1.000
107.3499,2.197819,-0.506587,-0.343188,2.369799,-0.615015,-0.343183,exp1_straight,1.000
107.3999,2.199816,-0.505197,-0.345663,2.371697,-0.614384,-0.345658,exp1_straight,1.000
107.4499,2.201313,-0.503139,-0.347505,2.372336,-0.614402,-0.347500,exp1_straight,1.000
107.4999,2.203014,-0.499790,-0.348136,2.372723,-0.614835,-0.348131,exp1_straight,1.000
107.5500,2.204190,-0.495434,-0.348301,2.372794,-0.613381,-0.348296,exp1_straight,1.000
107.5999,2.206326,-0.490820,-0.348622,2.373953,-0.610978,-0.348617,exp1_straight,1.000
107.6499,2.208324,-0.487484,-0.349145,2.376262,-0.608190,-0.349529,exp1_straight,1.000
107.7000,2.210891,-0.485062,-0.350614,2.378502,-0.605907,-0.350609,exp1_straight,1.000
107.7500,2.212862,-0.484331,-0.352072,2.382804,-0.601608,-0.352948,exp1_straight,1.000
107.8000,2.215077,-0.485402,-0.350655,2.385823,-0.599348,-0.350650,exp1_straight,1.000
107.8500,2.216139,-0.487705,-0.351621,2.388923,-0.597019,-0.353446,exp1_straight,1.000
107.9000,2.215628,-0.490266,-0.359054,2.390276,-0.596076,-0.359048,exp1_straight,1.000
107.9500,2.216228,-0.493366,-0.368793,2.391616,-0.595588,-0.368787,exp1_straight,1.000
108.0000,2.216845,-0.494963,-0.375009,2.392056,-0.595995,-0.375004,exp1_straight,1.000
108.0500,2.217594,-0.496007,-0.383881,2.391548,-0.598050,-0.383876,exp1_straight,1.000
108.1000,2.217922,-0.496343,-0.388738,2.390320,-0.600440,-0.388733,exp1_straight,1.000
108.1499,2.218150,-0.495768,-0.385435,2.388412,-0.605386,-0.385430,exp1_straight,1.000
108.1999,2.218260,-0.494731,-0.379427,2.386779,-0.610343,-0.378679,exp1_straight,1.000
108.2499,2.219447,-0.494342,-0.376312,2.386306,-0.612936,-0.376306,exp1_straight,1.000
108.3000,2.220360,-0.495398,-0.373541,2.386045,-0.616379,-0.373129,exp1_straight,1.000
108.3499,2.220980,-0.497694,-0.372579,2.386487,-0.618378,-0.372574,exp1_straight,1.000
108.3999,2.221400,-0.502076,-0.372418,2.388042,-0.620650,-0.372412,exp1_straight,1.000
108.4500,2.221114,-0.505240,-0.372655,2.389365,-0.621768,-0.372650,exp1_straight,1.000
108.5000,2.220117,-0.510822,-0.375617,2.391379,-0.622161,-0.375611,exp1_straight,1.000
108.5500,2.219216,-0.513774,-0.376377,2.392337,-0.623108,-0.376371,exp1_straight,1.000
108.6000,2.219105,-0.518137,-0.377561,2.393458,-0.624974,-0.377556,exp1_straight,1.000
108.6500,2.219354,-0.520420,-0.378056,2.393897,-0.626635,-0.378051,exp1_straight,1.000
108.7000,2.219987,-0.521849,-0.378464,2.393866,-0.629973,-0.378459,exp1_straight,1.000
108.7500,2.221025,-0.522254,-0.377162,2.393854,-0.633008,-0.377156,exp1_straight,1.000
108.8000,2.223134,-0.520776,-0.374403,2.393469,-0.635999,-0.374398,exp1_straight,1.000
108.8500,2.224371,-0.518195,-0.373544,2.393296,-0.637075,-0.373539,exp1_straight,1.000
108.8999,2.225124,-0.515608,-0.372865,2.393602,-0.637557,-0.372860,exp1_straight,1.000
108.9499,2.226579,-0.513810,-0.372855,2.394983,-0.636912,-0.372991,exp1_straight,1.000
109.0000,2.228521,-0.512577,-0.373682,2.396688,-0.635599,-0.373677,exp1_straight,1.000
109.0500,2.230114,-0.512354,-0.374961,2.400582,-0.631861,-0.375799,exp1_straight,1.000
109.1000,2.231497,-0.512525,-0.378151,2.403641,-0.628540,-0.378145,exp1_straight,1.000
109.1500,2.231871,-0.513258,-0.385824,2.407252,-0.623054,-0.385819,exp1_straight,1.000
109.1999,2.231145,-0.513369,-0.390814,2.408532,-0.619600,-0.390809,exp1_straight,1.000
109.2500,2.231726,-0.513067,-0.392296,2.411055,-0.615326,-0.393052,exp1_straight,1.000
109.3000,2.233689,-0.511529,-0.393631,2.413059,-0.613306,-0.393626,exp1_straight,1.000
109.3500,2.235993,-0.509989,-0.392274,2.416506,-0.612529,-0.390810,exp1_straight,1.000
109.3999,2.239275,-0.508132,-0.390424,2.418469,-0.613456,-0.390419,exp1_straight,1.000
109.4500,2.242178,-0.504712,-0.387447,2.420750,-0.615604,-0.387441,exp1_straight,1.000
109.5000,2.243660,-0.501670,-0.382122,2.421759,-0.617348,-0.382116,exp1_straight,1.000
109.5499,2.245693,-0.497895,-0.367524,2.422021,-0.617752,-0.367519,exp1_straight,1.000
109.6001,2.246855,-0.495735,-0.358381,2.422252,-0.617559,-0.358376,exp1_straight,1.000
109.6499,2.248041,-0.495196,-0.358954,2.424508,-0.615893,-0.359346,exp1_straight,1.000
109.6999,2.250942,-0.498353,-0.361256,2.426739,-0.613734,-0.361978,exp1_straight,1.000
109.7500,2.249106,-0.506821,-0.365906,2.425556,-0.614328,-0.365900,exp1_straight,1.000
109.8000,2.243840,-0.514621,-0.364896,2.422984,-0.620397,-0.364559,exp1_straight,1.000
109.8500,2.241132,-0.524960,-0.362974,2.421659,-0.627768,-0.362494,exp1_straight,1.000
109.9000,2.240157,-0.532046,-0.360862,2.421124,-0.632983,-0.360857,exp1_straight,1.000
109.9500,2.240241,-0.535953,-0.358727,2.420675,-0.639031,-0.358722,exp1_straight,1.000
109.9999,2.240841,-0.538146,-0.356877,2.420352,-0.643760,-0.356872,exp1_straight,1.000
110.0500,2.242109,-0.540196,-0.353490,2.419739,-0.651910,-0.353485,exp1_straight,1.000
110.0999,2.243734,-0.540349,-0.351256,2.419149,-0.658627,-0.349557,exp1_straight,1.000
110.1500,2.244999,-0.539848,-0.343552,2.418708,-0.661914,-0.343547,exp1_straight,1.000
110.1999,2.246479,-0.539032,-0.336024,2.418044,-0.665781,-0.332948,exp1_straight,1.000
110.2499,2.247681,-0.538995,-0.331445,2.418023,-0.667705,-0.331440,exp1_straight,1.000
110.2999,2.248356,-0.539984,-0.331096,2.418537,-0.668968,-0.331091,exp1_straight,1.000
110.3499,2.249260,-0.542535,-0.331620,2.420527,-0.669313,-0.331615,exp1_straight,1.000
110.4000,2.249839,-0.545053,-0.332930,2.422297,-0.668822,-0.332925,exp1_straight,1.000
110.4500,2.249886,-0.548206,-0.335535,2.424781,-0.667289,-0.335530,exp1_straight,1.000
110.4999,2.250193,-0.551353,-0.341544,2.426521,-0.664682,-0.346264,exp1_straight,1.000
110.5500,2.251882,-0.552788,-0.358690,2.427156,-0.662143,-0.358685,exp1_straight,1.000
110.5999,2.253015,-0.551194,-0.378940,2.427711,-0.657353,-0.389132,exp1_straight,1.000
110.6499,2.255044,-0.546610,-0.403581,2.427830,-0.654086,-0.403576,exp1_straight,1.000
110.7000,2.257469,-0.542810,-0.404782,2.428076,-0.648675,-0.405140,exp1_straight,1.000
110.7499,2.260851,-0.534333,-0.406018,2.428894,-0.644554,-0.406012,exp1_straight,1.000
110.7999,2.263305,-0.525677,-0.407898,2.431487,-0.637449,-0.407893,exp1_straight,1.000
110.8499,2.266737,-0.518981,-0.409254,2.434157,-0.632341,-0.409249,exp1_straight,1.000
110.8999,2.270203,-0.512742,-0.409870,2.438986,-0.624285,-0.410363,exp1_straight,1.000
110.9499,2.274605,-0.506612,-0.412323,2.442958,-0.618528,-0.412317,exp1_straight,1.000
111.0000,2.280755,-0.505029,-0.407561,2.449385,-0.611712,-0.407556,exp1_straight,1.000
111.0500,2.283842,-0.505203,-0.406786,2.453031,-0.607460,-0.406781,exp1_straight,1.000
111.1000,2.285091,-0.506024,-0.411645,2.457354,-0.601678,-0.411639,exp1_straight,1.000
111.1500,2.286325,-0.505963,-0.418449,2.459606,-0.598273,-0.418444,exp1_straight,1.000
111.1999,2.287935,-0.505848,-0.429818,2.462375,-0.593893,-0.429813,exp1_straight,1.000
111.2500,2.289480,-0.504818,-0.437558,2.463759,-0.591595,-0.437552,exp1_straight,1.000
111.3000,2.291478,-0.502472,-0.449108,2.464687,-0.589175,-0.449103,exp1_straight,1.000
111.3500,2.292690,-0.500495,-0.456111,2.464511,-0.588203,-0.456106,exp1_straight,1.000
111.4000,2.294090,-0.495399,-0.453820,2.464250,-0.587828,-0.453815,exp1_straight,1.000
111.4500,2.295621,-0.490504,-0.449913,2.463930,-0.587849,-0.449908,exp1_straight,1.000
111.5000,2.299393,-0.487154,-0.449192,2.462653,-0.587839,-0.449187,exp1_straight,1.000
111.5500,2.301318,-0.487509,-0.448835,2.461285,-0.587784,-0.448830,exp1_straight,1.000
111.6000,2.302086,-0.490431,-0.448661,2.458766,-0.587621,-0.448656,exp1_straight,1.000
111.6500,2.301787,-0.493741,-0.448846,2.457114,-0.587452,-0.448841,exp1_straight,1.000
111.6999,2.300105,-0.499510,-0.449169,2.454996,-0.587806,-0.449164,exp1_straight,1.000
111.7499,2.298289,-0.503253,-0.449189,2.453420,-0.589559,-0.449104,exp1_straight,1.000
111.7999,2.296687,-0.507328,-0.448763,2.452695,-0.591582,-0.448757,exp1_straight,1.000
111.8499,2.295492,-0.511557,-0.448140,2.451994,-0.595859,-0.447693,exp1_straight,1.000
111.8999,2.295151,-0.516122,-0.446083,2.451748,-0.599756,-0.446077,exp1_straight,1.000
111.9500,2.295560,-0.519278,-0.444394,2.451269,-0.607355,-0.443370,exp1_straight,1.000
112.0000,2.296393,-0.522481,-0.441001,2.450644,-0.613469,-0.440995,exp1_straight,1.000
112.0500,2.297012,-0.524491,-0.434855,2.449130,-0.623217,-0.434850,exp1_straight,1.000
112.0999,2.297499,-0.524990,-0.426049,2.447591,-0.629903,-0.426044,exp1_straight,1.000
112.1500,2.298031,-0.527167,-0.423621,2.446366,-0.638242,-0.422571,exp1_straight,1.000
112.2000,2.298217,-0.531519,-0.420742,2.445716,-0.643455,-0.420736,exp1_straight,1.000
112.2500,2.297407,-0.537524,-0.418032,2.444912,-0.649608,-0.418027,exp1_straight,1.000
112.2999,2.296210,-0.542123,-0.417479,2.444543,-0.652174,-0.417474,exp1_straight,1.000
112.3500,2.294187,-0.547214,-0.419703,2.444138,-0.654712,-0.419698,exp1_straight,1.000
112.4000,2.291834,-0.552261,-0.423307,2.443953,-0.656005,-0.423301,exp1_straight,1.000
112.4500,2.291244,-0.556191,-0.423627,2.443197,-0.657517,-0.423504,exp1_straight,1.000
112.4999,2.289800,-0.560972,-0.423097,2.442726,-0.659510,-0.423092,exp1_straight,1.000
112.5499,2.290337,-0.563314,-0.422324,2.441553,-0.661957,-0.421919,exp1_straight,1.000
112.6000,2.293313,-0.564066,-0.421011,2.440580,-0.663218,-0.421006,exp1_straight,1.000
112.6500,2.295103,-0.563491,-0.419928,2.438837,-0.664595,-0.418669,exp1_straight,1.000
112.7000,2.296715,-0.559779,-0.416501,2.437714,-0.664780,-0.416496,exp1_straight,1.000
112.7500,2.296593,-0.556965,-0.416048,2.437284,-0.664220,-0.415928,exp1_straight,1.000
112.8000,2.298534,-0.553074,-0.415943,2.437823,-0.663403,-0.415937,exp1_straight,1.000
112.8500,2.300280,-0.550881,-0.416328,2.439957,-0.661434,-0.416673,exp1_straight,1.000
112.9000,2.302732,-0.549406,-0.417810,2.442445,-0.659314,-0.417804,exp1_straight,1.000
112.9500,2.304843,-0.548886,-0.419464,2.447552,-0.654703,-0.420449,exp1_straight,1.000
113.0000,2.306248,-0.548758,-0.422897,2.451265,-0.650932,-0.422892,exp1_straight,1.000
113.0502,2.307196,-0.549131,-0.427754,2.456491,-0.645199,-0.428760,exp1_straight,1.000
113.1000,2.308327,-0.549309,-0.432106,2.459529,-0.642108,-0.432100,exp1_straight,1.000
113.1499,2.310716,-0.548655,-0.435199,2.463917,-0.637961,-0.436305,exp1_straight,1.000
113.2000,2.313764,-0.546317,-0.438892,2.466492,-0.635511,-0.438887,exp1_straight,1.000
113.2500,2.316702,-0.542849,-0.441082,2.468599,-0.633508,-0.441077,exp1_straight,1.000
113.3000,2.317811,-0.540352,-0.440897,2.469114,-0.633062,-0.440892,exp1_straight,1.000
113.3500,2.319556,-0.535505,-0.434658,2.469613,-0.633209,-0.434653,exp1_straight,1.000
113.3999,2.320801,-0.532057,-0.430786,2.469582,-0.633580,-0.430781,exp1_straight,1.000
113.4499,2.323369,-0.528568,-0.430080,2.470817,-0.632791,-0.430075,exp1_straight,1.000
113.5000,2.325177,-0.526804,-0.430361,2.472995,-0.631529,-0.430633,exp1_straight,1.000
113.5500,2.327869,-0.526950,-0.431346,2.474467,-0.630438,-0.431341,exp1_straight,1.000
113.5999,2.329928,-0.529837,-0.432739,2.475726,-0.628974,-0.432734,exp1_straight,1.000
113.6500,2.329429,-0.532995,-0.435627,2.475891,-0.628314,-0.435622,exp1_straight,1.000
113.7000,2.326794,-0.536769,-0.445324,2.474855,-0.628097,-0.445319,exp1_straight,1.000
113.7500,2.324805,-0.540122,-0.446897,2.473931,-0.628891,-0.446892,exp1_straight,1.000
113.7999,2.323144,-0.544361,-0.446263,2.472864,-0.631555,-0.446257,exp1_straight,1.000
113.8500,2.322655,-0.547236,-0.445298,2.472237,-0.636292,-0.444668,exp1_straight,1.000
113.8999,2.323624,-0.550153,-0.442228,2.472401,-0.640356,-0.442222,exp1_straight,1.000
113.9500,2.324923,-0.551524,-0.439484,2.472396,-0.647138,-0.439479,exp1_straight,1.000
113.9999,2.325908,-0.551663,-0.436174,2.472101,-0.651812,-0.436169,exp1_straight,1.000
114.0500,2.327322,-0.550627,-0.432630,2.472018,-0.656238,-0.432625,exp1_straight,1.000
114.0999,2.328696,-0.550648,-0.429420,2.472059,-0.658961,-0.429414,exp1_straight,1.000
114.1500,2.329660,-0.551892,-0.427243,2.472318,-0.662109,-0.427237,exp1_straight,1.000
114.1999,2.329796,-0.553500,-0.426973,2.472684,-0.662956,-0.426968,exp1_straight,1.000
114.2500,2.329682,-0.556136,-0.427835,2.474241,-0.662183,-0.427830,exp1_straight,1.000
114.2999,2.329361,-0.557817,-0.429483,2.475825,-0.661110,-0.429477,exp1_straight,1.000
114.3500,2.328482,-0.560499,-0.433688,2.478070,-0.658804,-0.435051,exp1_straight,1.000
114.3999,2.328159,-0.563250,-0.435940,2.479324,-0.658175,-0.435935,exp1_straight,1.000
114.4499,2.328497,-0.564797,-0.436497,2.481059,-0.657843,-0.436633,exp1_straight,1.000
114.5000,2.330464,-0.565316,-0.436517,2.482657,-0.658633,-0.436512,exp1_straight,1.000
114.5500,2.333385,-0.564474,-0.435074,2.485423,-0.662516,-0.435069,exp1_straight,1.000
114.6000,2.336521,-0.561245,-0.441319,2.486489,-0.664166,-0.442432,exp1_straight,1.000
114.6500,2.338298,-0.552022,-0.442806,2.488148,-0.661286,-0.442801,exp1_straight,1.000
114.7000,2.341870,-0.546269,-0.443547,2.491111,-0.657640,-0.443808,exp1_straight,1.000
114.7500,2.346529,-0.540830,-0.445230,2.494660,-0.654181,-0.445224,exp1_straight,1.000
114.7999,2.350227,-0.538095,-0.447324,2.499209,-0.649967,-0.447318,exp1_straight,1.000
114.8500,2.352355,-0.537517,-0.448764,2.503405,-0.645834,-0.449636,exp1_straight,1.000
114.8999,2.353991,-0.537526,-0.451619,2.506653,-0.642485,-0.451613,exp1_straight,1.000
114.9499,2.354933,-0.539127,-0.455407,2.510535,-0.638269,-0.455402,exp1_straight,1.000
114.9999,2.354794,-0.540422,-0.458906,2.512218,-0.636230,-0.458901,exp1_straight,1.000
115.0499,2.354635,-0.542709,-0.460595,2.514156,-0.634170,-0.460590,exp1_straight,1.000
115.1000,2.354933,-0.544023,-0.461201,2.515309,-0.633530,-0.461196,exp1_straight,1.000
115.1499,2.356218,-0.544751,-0.461256,2.516848,-0.634142,-0.461251,exp1_straight,1.000
115.1999,2.357712,-0.544922,-0.460689,2.517667,-0.635741,-0.460683,exp1_straight,1.000
115.2500,2.360068,-0.544624,-0.459040,2.518457,-0.639637,-0.459034,exp1_straight,1.000
115.3000,2.361450,-0.543955,-0.456378,2.518640,-0.642610,-0.456372,exp1_straight,1.000
115.3500,2.363828,-0.542445,-0.446021,2.517907,-0.647415,-0.446016,exp1_straight,1.000
115.3999,2.364493,-0.541300,-0.434647,2.516261,-0.649868,-0.429236,exp1_straight,1.000
115.4499,2.364448,-0.541225,-0.422708,2.515550,-0.650973,-0.422703,exp1_straight,1.000
115.5000,2.364309,-0.542768,-0.422613,2.515918,-0.652073,-0.419675,exp1_straight,1.000
115.5500,2.364922,-0.546935,-0.408350,2.516789,-0.653012,-0.408344,exp1_straight,1.000
115.6000,2.364428,-0.551484,-0.407448,2.516765,-0.655162,-0.407401,exp1_straight,1.000
115.6500,2.361414,-0.556994,-0.407100,2.516198,-0.657402,-0.407095,exp1_straight,1.000
115.7000,2.359209,-0.564077,-0.406036,2.515073,-0.662019,-0.406030,exp1_straight,1.000
115.7499,2.358068,-0.568998,-0.404984,2.514428,-0.665664,-0.404979,exp1_straight,1.000
115.8000,2.357605,-0.573851,-0.402760,2.513524,-0.672096,-0.402755,exp1_straight,1.000
115.8500,2.357861,-0.576801,-0.400856,2.512934,-0.677084,-0.400851,exp1_straight,1.000
115.9000,2.359255,-0.579404,-0.397666,2.511939,-0.684760,-0.397660,exp1_straight,1.000
115.9500,2.360751,-0.579477,-0.393449,2.511093,-0.688621,-0.393444,exp1_straight,1.000
116.0000,2.361644,-0.578997,-0.386530,2.509800,-0.693073,-0.386524,exp1_straight,1.000
116.0499,2.362330,-0.578737,-0.385332,2.509202,-0.696314,-0.384913,exp1_straight,1.000
116.0999,2.363127,-0.579456,-0.384395,2.509429,-0.697827,-0.384390,exp1_straight,1.000
116.1500,2.363979,-0.581637,-0.384568,2.511007,-0.698676,-0.384562,exp1_straight,1.000
116.1999,2.364693,-0.583772,-0.385271,2.512814,-0.698309,-0.385265,exp1_straight,1.000
116.2500,2.364543,-0.586552,-0.387749,2.515834,-0.696876,-0.387743,exp1_straight,1.000
116.2999,2.363617,-0.589626,-0.391979,2.517696,-0.695337,-0.391974,exp1_straight,1.000
116.3499,2.363883,-0.592866,-0.406673,2.519421,-0.692527,-0.406668,exp1_straight,1.000
116.4000,2.363346,-0.593941,-0.417779,2.519655,-0.691274,-0.417773,exp1_straight,1.000
116.4500,2.365548,-0.593086,-0.423606,2.519483,-0.689322,-0.423601,exp1_straight,1.000
116.4999,2.368505,-0.590802,-0.423866,2.519027,-0.686901,-0.424004,exp1_straight,1.000
116.5500,2.372265,-0.585625,-0.423921,2.518787,-0.684805,-0.423915,exp1_straight,1.000
116.6000,2.375069,-0.579418,-0.424561,2.519708,-0.680722,-0.424556,exp1_straight,1.000
116.6500,2.376985,-0.575069,-0.425379,2.521246,-0.677402,-0.425374,exp1_straight,1.000
116.6999,2.381485,-0.568446,-0.426787,2.525265,-0.672349,-0.426781,exp1_straight,1.000
116.7500,2.384754,-0.564439,-0.428314,2.530074,-0.666726,-0.429188,exp1_straight,1.000
116.7999,2.388549,-0.560810,-0.431272,2.533769,-0.662438,-0.431267,exp1_straight,1.000
116.8499,2.391236,-0.558971,-0.433717,2.539413,-0.655605,-0.434837,exp1_straight,1.000
116.8999,2.393095,-0.559472,-0.439176,2.542095,-0.651701,-0.439171,exp1_straight,1.000
116.9499,2.393051,-0.559904,-0.450870,2.544964,-0.646534,-0.450865,exp1_straight,1.000
117.0000,2.393460,-0.560494,-0.457895,2.546360,-0.643644,-0.457890,exp1_straight,1.000
117.0499,2.394378,-0.560037,-0.459950,2.548409,-0.640551,-0.459945,exp1_straight,1.000
117.1000,2.395765,-0.559075,-0.460428,2.549768,-0.639528,-0.460423,exp1_straight,1.000
117.1499,2.398357,-0.557343,-0.460272,2.551705,-0.639776,-0.460266,exp1_straight,1.000
117.2000,2.400258,-0.556027,-0.459684,2.553331,-0.641579,-0.458911,exp1_straight,1.000
117.2499,2.403223,-0.552256,-0.457691,2.553983,-0.643107,-0.457686,exp1_straight,1.000
117.3000,2.406502,-0.548461,-0.449118,2.553934,-0.645578,-0.449113,exp1_straight,1.000
117.3500,2.408706,-0.548028,-0.437933,2.553049,-0.647300,-0.437928,exp1_straight,1.000
117.4000,2.409178,-0.550502,-0.417563,2.550467,-0.650274,-0.417557,exp1_straight,1.000
117.4500,2.408321,-0.553802,-0.403806,2.548420,-0.652252,-0.403801,exp1_straight,1.000
117.5000,2.406261,-0.558559,-0.384141,2.544917,-0.655244,-0.384135,exp1_straight,1.000
117.5500,2.403537,-0.564219,-0.383026,2.542528,-0.657876,-0.383020,exp1_straight,1.000
117.5999,2.399896,-0.571358,-0.381614,2.539478,-0.663422,-0.381609,exp1_straight,1.000
117.6500,2.397532,-0.577793,-0.381055,2.537731,-0.668133,-0.381050,exp1_straight,1.000
117.7000,2.395940,-0.586014,-0.381265,2.536321,-0.676579,-0.381260,exp1_straight,1.000
117.7499,2.395503,-0.591478,-0.379764,2.535230,-0.686198,-0.378539,exp1_straight,1.000
