t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787376385.8621538,-2.4780322991443104,7.777370373884872e-07,-1.6505760819828893e-05,-3.264635682934764,-0.939522052334181,117.9537940610216,1.2253,117.954
1787376385.9338317,-2.4780322992266965,7.777480180081668e-07,-1.6505123178352716e-05,-3.2646365888701743,-0.9395221118020476,117.95377855210914,1.2253,117.954
1787376386.0041018,-2.4780322991312773,7.777568637886117e-07,-1.6506976321074812e-05,-3.264634253889809,-0.9395220275398938,117.95382049812461,1.2253,117.954
1787376386.1499956,-2.478032299168441,7.776951813993536e-07,-1.650214014532341e-05,-3.264639169396567,-0.9395221063656944,117.9537306712388,1.2253,117.954
1787376386.2261493,-2.4780322992685972,7.776830465702148e-07,-1.6500754742777537e-05,-3.2646360724630905,-0.9395220724431216,117.95378879938215,1.2253,117.954
1787376386.3104498,-2.478032299180552,7.776827159014271e-07,-1.6502144558318114e-05,-3.2646376060197952,-0.9395220922527892,117.95375941818548,1.2253,117.954
1787376386.457088,-2.4780322991748593,7.77694056905301e-07,-1.650274430334364e-05,-3.2646404338299915,-0.9395220720729959,117.95370845001577,1.2253,117.954
1787376386.529953,-2.4780322992594908,7.777025324346885e-07,-1.6501890213500795e-05,-3.2646403481190163,-0.9395221049432116,117.95371120074464,1.2253,117.954
1787376386.6005042,-2.4780322991659838,7.777092656005525e-07,-1.650353704187281e-05,-3.2646405845337387,-0.9395220677573759,117.95370595183753,1.2253,117.954
1787376386.7504373,-2.4780322991552772,7.777265180724917e-07,-1.650448359279353e-05,-3.264639518173411,-0.9395220517468941,117.95372570742374,1.2253,117.954
1787376386.825128,-2.478032299238198,7.777368964390064e-07,-1.6503780379226725e-05,-3.264644110071844,-0.9395222017271601,117.95364237257526,1.2253,117.954
1787376386.8996124,-2.4780322991432437,7.77745219624924e-07,-1.650556972419759e-05,-3.2646437252313376,-0.9395221142141001,117.9536503671998,1.2253,117.954
1787376387.040137,-2.4780322991302235,7.777649857202329e-07,-1.6506785804212503e-05,-3.264643982336889,-0.9395220713684075,117.95364478809789,1.2253,117.954
1787376387.1148703,-2.4780322992122175,7.777763629428832e-07,-1.650621121605605e-05,-3.2646449696541504,-0.9395221304408446,117.95362779276202,1.2253,117.954
1787376387.1901033,-2.4780322991674013,7.77703243528226e-07,-1.6501950161782207e-05,-3.264645454570622,-0.9395220817601367,117.95361813419743,1.2253,117.954
1787376387.338391,-2.4780322991795223,7.776907260128815e-07,-1.6501955736924606e-05,-3.2646471854239603,-0.9395221524130853,117.95358625282226,1.2253,117.954
1787376387.4087362,-2.478032299266077,7.776967813567163e-07,-1.650099609068759e-05,-3.264647134285804,-0.9395221408279848,117.95358875353537,1.2253,117.954
1787376387.5550294,-2.4780322992584733,7.777104648950411e-07,-1.6501703355249748e-05,-3.264647233369793,-0.9395220788649561,117.95358621328008,1.2253,117.954
1787376387.6287441,-2.4780322991649713,7.777171718491521e-07,-1.65033504039287e-05,-3.2646487936348607,-0.9395221498283481,117.95355741432657,1.2253,117.954
1787376387.6997042,-2.4780322992486106,7.777267408514809e-07,-1.6502576523995087e-05,-3.264649663643585,-0.9395220813360269,117.95354238887003,1.2253,117.954
1787376387.8439138,-2.4780322992372006,7.777447214998368e-07,-1.650359559404449e-05,-3.2646474668194774,-0.9395220882520342,117.95358375306883,1.2253,117.954
1787376387.9177175,-2.4780322991422516,7.777530176638042e-07,-1.650538525394464e-05,-3.264650930575528,-0.9395221371376187,117.95351904728578,1.2253,117.954
1787376387.991982,-2.47803229922465,7.777639400600382e-07,-1.6504748917785775e-05,-3.2646494656304843,-0.939522115935401,117.95354733561645,1.2253,117.954
1787376388.1359622,-2.478032299211244,7.777840759618816e-07,-1.650602855478393e-05,-3.2646521823284504,-0.9395221725834874,117.95349759141051,1.2253,117.954
1787376388.207324,-2.47803229911549,7.777932346761146e-07,-1.650794265107619e-05,-3.2646513846333347,-0.9395220758949215,117.95351167120614,1.2253,117.954
